,AHRS3.lat,AHRS3.lng
5773,42.53836,-83.318785
5774,42.53836,-83.318785
5775,42.53836,-83.318785
5776,42.53836,-83.318785
5777,42.53836,-83.318785
5778,42.53836,-83.318785
5779,42.53836,-83.318785
5780,42.53836,-83.318785
5781,42.53836,-83.318785
5782,42.53836,-83.318785
5783,42.53836,-83.318785
5784,42.53836,-83.318785
5785,42.53836,-83.318785
5786,42.53836,-83.318785
5787,42.53836,-83.318785
5788,42.53836,-83.318785
5789,42.53829,-83.31878
5790,42.53829,-83.31878
5791,42.53829,-83.31878
5792,42.53829,-83.31878
5793,42.53829,-83.31878
5794,42.53829,-83.31878
5795,42.53829,-83.31878
5796,42.53829,-83.31878
5797,42.53829,-83.31878
5798,42.53829,-83.31878
5799,42.53829,-83.31878
5800,42.53829,-83.31878
5801,42.53829,-83.31878
5802,42.53829,-83.31878
5803,42.53829,-83.31878
5804,42.53829,-83.31878
5805,42.53829,-83.31878
5806,42.53829,-83.31878
5807,42.53829,-83.31878
5808,42.53829,-83.31878
5809,42.53829,-83.31878
5810,42.53829,-83.31878
5811,42.53829,-83.31878
5812,42.53829,-83.31878
5813,42.53829,-83.31878
5814,42.53829,-83.31878
5815,42.53829,-83.31878
5816,42.53829,-83.31878
5817,42.53829,-83.31878
5818,42.53829,-83.31878
5819,42.53829,-83.31878
5820,42.53829,-83.31878
5821,42.53829,-83.31878
5822,42.53829,-83.31878
5823,42.53829,-83.31878
5824,42.53829,-83.31878
5825,42.53829,-83.31878
5826,42.53829,-83.31878
5827,42.53829,-83.31878
5828,42.53823,-83.318775
5829,42.53823,-83.318775
5830,42.53823,-83.318775
5831,42.53823,-83.318775
5832,42.53823,-83.318775
5833,42.53823,-83.318775
5834,42.53823,-83.318775
5835,42.53823,-83.318775
5836,42.53823,-83.318775
5837,42.53823,-83.318775
5838,42.53823,-83.318775
5839,42.53823,-83.318775
5840,42.53823,-83.318775
5841,42.53823,-83.318775
5842,42.53823,-83.318775
5843,42.53823,-83.318775
5844,42.53823,-83.318775
5845,42.53823,-83.318775
5846,42.53823,-83.318775
5847,42.53823,-83.318775
5848,42.53823,-83.318775
5849,42.53823,-83.318775
5850,42.53823,-83.318775
5851,42.53823,-83.318775
5852,42.53823,-83.318775
5853,42.53823,-83.318775
5854,42.53823,-83.318775
5855,42.53823,-83.318775
5856,42.53823,-83.318775
5857,42.53823,-83.318775
5858,42.53823,-83.318775
5859,42.53823,-83.318775
5860,42.53823,-83.318775
5861,42.53823,-83.318775
5862,42.53823,-83.318775
5863,42.53817,-83.318769
5864,42.53817,-83.318769
5865,42.53817,-83.318769
5866,42.53817,-83.318769
5867,42.53817,-83.318769
5868,42.53817,-83.318769
5869,42.53817,-83.318769
5870,42.53817,-83.318769
5871,42.53817,-83.318769
5872,42.53817,-83.318769
5873,42.53817,-83.318769
5874,42.53817,-83.318769
5875,42.53817,-83.318769
5876,42.53817,-83.318769
5877,42.53817,-83.318769
5878,42.53817,-83.318769
5879,42.53817,-83.318769
5880,42.53817,-83.318769
5881,42.53817,-83.318769
5882,42.53817,-83.318769
5883,42.53817,-83.318769
5884,42.53817,-83.318769
5885,42.53817,-83.318769
5886,42.53817,-83.318769
5887,42.53817,-83.318769
5888,42.53817,-83.318769
5889,42.53817,-83.318769
5890,42.53817,-83.318769
5891,42.53817,-83.318769
5892,42.53817,-83.318769
5893,42.53817,-83.318769
5894,42.53817,-83.318769
5895,42.53817,-83.318769
5896,42.53817,-83.318769
5897,42.53817,-83.318769
5898,42.53817,-83.318769
5899,42.53817,-83.318769
5900,42.53817,-83.318769
5901,42.53817,-83.318769
5902,42.53817,-83.318769
5903,42.53817,-83.318769
5904,42.53817,-83.318769
5905,42.53817,-83.318769
5906,42.53817,-83.318769
5907,42.53811,-83.318765
5908,42.53811,-83.318765
5909,42.53811,-83.318765
5910,42.53811,-83.318765
5911,42.53811,-83.318765
5912,42.53811,-83.318765
5913,42.53811,-83.318765
5914,42.53811,-83.318765
5915,42.53811,-83.318765
5916,42.53811,-83.318765
5917,42.53811,-83.318765
5918,42.53811,-83.318765
5919,42.53811,-83.318765
5920,42.53811,-83.318765
5921,42.53811,-83.318765
5922,42.53811,-83.318765
5923,42.53811,-83.318765
5924,42.53811,-83.318765
5925,42.53811,-83.318765
5926,42.53811,-83.318765
5927,42.53811,-83.318765
5928,42.53811,-83.318765
5929,42.53811,-83.318765
5930,42.53811,-83.318765
5931,42.53811,-83.318765
5932,42.53811,-83.318765
5933,42.53811,-83.318765
5934,42.53811,-83.318765
5935,42.53811,-83.318765
5936,42.53811,-83.318765
5937,42.53811,-83.318765
5938,42.53811,-83.318765
5939,42.53811,-83.318765
5940,42.53811,-83.318765
5941,42.53805,-83.31876
5942,42.53805,-83.31876
5943,42.53805,-83.31876
5944,42.53805,-83.31876
5945,42.53805,-83.31876
5946,42.53805,-83.31876
5947,42.53805,-83.31876
5948,42.53805,-83.31876
5949,42.53805,-83.31876
5950,42.53805,-83.31876
5951,42.53805,-83.31876
5952,42.53805,-83.31876
5953,42.53805,-83.31876
5954,42.53805,-83.31876
5955,42.53805,-83.31876
5956,42.53805,-83.31876
5957,42.53805,-83.31876
5958,42.53805,-83.31876
5959,42.53805,-83.31876
5960,42.53805,-83.31876
5961,42.53805,-83.31876
5962,42.53805,-83.31876
5963,42.53805,-83.31876
5964,42.53805,-83.31876
5965,42.53805,-83.31876
5966,42.53805,-83.31876
5967,42.53805,-83.31876
5968,42.53805,-83.31876
5969,42.53805,-83.31876
5970,42.53805,-83.31876
5971,42.53805,-83.31876
5972,42.53805,-83.31876
5973,42.53805,-83.31876
5974,42.53805,-83.31876
5975,42.53805,-83.31876
5976,42.53805,-83.31876
5977,42.53805,-83.31876
5978,42.53805,-83.31876
5979,42.53799,-83.318755
5980,42.53799,-83.318755
5981,42.53799,-83.318755
5982,42.53799,-83.318755
5983,42.53799,-83.318755
5984,42.53799,-83.318755
5985,42.53799,-83.318755
5986,42.53799,-83.318755
5987,42.53799,-83.318755
5988,42.53799,-83.318755
5989,42.53799,-83.318755
5990,42.53799,-83.318755
5991,42.53799,-83.318755
5992,42.53799,-83.318755
5993,42.53799,-83.318755
5994,42.53799,-83.318755
5995,42.53799,-83.318755
5996,42.53799,-83.318755
5997,42.53799,-83.318755
5998,42.53799,-83.318755
5999,42.53799,-83.318755
6000,42.53799,-83.318755
6001,42.53799,-83.318755
6002,42.53799,-83.318755
6003,42.53799,-83.318755
6004,42.53799,-83.318755
6005,42.53799,-83.318755
6006,42.53799,-83.318755
6007,42.53799,-83.318755
6008,42.53799,-83.318755
6009,42.53799,-83.318755
6010,42.53799,-83.318755
6011,42.53799,-83.318755
6012,42.53799,-83.318755
6013,42.53799,-83.318755
6014,42.53799,-83.318755
6015,42.53799,-83.318755
6016,42.53799,-83.318755
6017,42.53799,-83.318755
6018,42.53799,-83.318755
6019,42.53799,-83.318755
6020,42.53799,-83.318755
6021,42.53793,-83.31875
6022,42.53793,-83.31875
6023,42.53793,-83.31875
6024,42.53793,-83.31875
6025,42.53793,-83.31875
6026,42.53793,-83.31875
6027,42.53793,-83.31875
6028,42.53793,-83.31875
6029,42.53793,-83.31875
6030,42.53793,-83.31875
6031,42.53793,-83.31875
6032,42.53793,-83.31875
6033,42.53793,-83.31875
6034,42.53793,-83.31875
6035,42.53793,-83.31875
6036,42.53793,-83.31875
6037,42.53793,-83.31875
6038,42.53793,-83.31875
6039,42.53793,-83.31875
6040,42.53793,-83.31875
6041,42.53793,-83.31875
6042,42.53793,-83.31875
6043,42.53793,-83.31875
6044,42.53793,-83.31875
6045,42.53793,-83.31875
6046,42.53793,-83.31875
6047,42.53793,-83.31875
6048,42.53793,-83.31875
6049,42.53793,-83.31875
6050,42.53793,-83.31875
6051,42.53793,-83.31875
6052,42.53793,-83.31875
6053,42.53793,-83.31875
6054,42.53793,-83.31875
6055,42.53793,-83.31875
6056,42.53787,-83.318746
6057,42.53787,-83.318746
6058,42.53787,-83.318746
6059,42.53787,-83.318746
6060,42.53787,-83.318746
6061,42.53787,-83.318746
6062,42.53787,-83.318746
6063,42.53787,-83.318746
6064,42.53787,-83.318746
6065,42.53787,-83.318746
6066,42.53787,-83.318746
6067,42.53787,-83.318746
6068,42.53787,-83.318746
6069,42.53787,-83.318746
6070,42.53787,-83.318746
6071,42.53787,-83.318746
6072,42.53787,-83.318746
6073,42.53787,-83.318746
6074,42.53787,-83.318746
6075,42.53787,-83.318746
6076,42.53787,-83.318746
6077,42.53787,-83.318746
6078,42.53787,-83.318746
6079,42.53787,-83.318746
6080,42.53787,-83.318746
6081,42.53787,-83.318746
6082,42.53787,-83.318746
6083,42.53787,-83.318746
6084,42.53787,-83.318746
6085,42.53787,-83.318746
6086,42.53787,-83.318746
6087,42.53787,-83.318746
6088,42.53787,-83.318746
6089,42.53787,-83.318746
6090,42.53787,-83.318746
6091,42.53787,-83.318746
6092,42.53787,-83.318746
6093,42.53787,-83.318746
6094,42.53787,-83.318746
6095,42.53787,-83.318746
6096,42.53787,-83.318746
6097,42.53787,-83.318746
6098,42.53787,-83.318746
6099,42.53787,-83.318746
6100,42.53787,-83.318746
6101,42.53787,-83.318746
6102,42.53787,-83.318746
6103,42.53782,-83.318741
6104,42.53782,-83.318741
6105,42.53782,-83.318741
6106,42.53782,-83.318741
6107,42.53782,-83.318741
6108,42.53782,-83.318741
6109,42.53782,-83.318741
6110,42.53782,-83.318741
6111,42.53782,-83.318741
6112,42.53782,-83.318741
6113,42.53782,-83.318741
6114,42.53782,-83.318741
6115,42.53782,-83.318741
6116,42.53782,-83.318741
6117,42.53782,-83.318741
6118,42.53782,-83.318741
6119,42.53782,-83.318741
6120,42.53782,-83.318741
6121,42.53782,-83.318741
6122,42.53782,-83.318741
6123,42.53782,-83.318741
6124,42.53782,-83.318741
6125,42.53782,-83.318741
6126,42.53782,-83.318741
6127,42.53782,-83.318741
6128,42.53782,-83.318741
6129,42.53782,-83.318741
6130,42.53782,-83.318741
6131,42.53782,-83.318741
6132,42.53782,-83.318741
6133,42.53782,-83.318741
6134,42.53782,-83.318741
6135,42.53776,-83.318736
6136,42.53776,-83.318736
6137,42.53776,-83.318736
6138,42.53776,-83.318736
6139,42.53776,-83.318736
6140,42.53776,-83.318736
6141,42.53776,-83.318736
6142,42.53776,-83.318736
6143,42.53776,-83.318736
6144,42.53776,-83.318736
6145,42.53776,-83.318736
6146,42.53776,-83.318736
6147,42.53776,-83.318736
6148,42.53776,-83.318736
6149,42.53776,-83.318736
6150,42.53776,-83.318736
6151,42.53776,-83.318736
6152,42.53776,-83.318736
6153,42.53776,-83.318736
6154,42.53776,-83.318736
6155,42.53776,-83.318736
6156,42.53776,-83.318736
6157,42.53776,-83.318736
6158,42.53776,-83.318736
6159,42.53776,-83.318736
6160,42.53776,-83.318736
6161,42.53776,-83.318736
6162,42.53776,-83.318736
6163,42.53776,-83.318736
6164,42.53776,-83.318736
6165,42.53776,-83.318736
6166,42.53776,-83.318736
6167,42.53776,-83.318736
6168,42.53776,-83.318736
6169,42.53776,-83.318736
6170,42.53776,-83.318736
6171,42.53776,-83.318736
6172,42.53776,-83.318736
6173,42.53771,-83.318732
6174,42.53771,-83.318732
6175,42.53771,-83.318732
6176,42.53771,-83.318732
6177,42.53771,-83.318732
6178,42.53771,-83.318732
6179,42.53771,-83.318732
6180,42.53771,-83.318732
6181,42.53771,-83.318732
6182,42.53771,-83.318732
6183,42.53771,-83.318732
6184,42.53771,-83.318732
6185,42.53771,-83.318732
6186,42.53771,-83.318732
6187,42.53771,-83.318732
6188,42.53771,-83.318732
6189,42.53771,-83.318732
6190,42.53771,-83.318732
6191,42.53771,-83.318732
6192,42.53771,-83.318732
6193,42.53771,-83.318732
6194,42.53771,-83.318732
6195,42.53771,-83.318732
6196,42.53771,-83.318732
6197,42.53771,-83.318732
6198,42.53771,-83.318732
6199,42.53771,-83.318732
6200,42.53771,-83.318732
6201,42.53771,-83.318732
6202,42.53771,-83.318732
6203,42.53771,-83.318732
6204,42.53771,-83.318732
6205,42.53771,-83.318732
6206,42.53771,-83.318732
6207,42.53771,-83.318732
6208,42.53771,-83.318732
6209,42.53771,-83.318732
6210,42.53771,-83.318732
6211,42.53771,-83.318732
6212,42.53771,-83.318732
6213,42.53771,-83.318732
6214,42.53771,-83.318732
6215,42.53771,-83.318732
6216,42.53771,-83.318732
6217,42.53771,-83.318732
6218,42.53771,-83.318732
6219,42.53767,-83.318728
6220,42.53767,-83.318728
6221,42.53767,-83.318728
6222,42.53767,-83.318728
6223,42.53767,-83.318728
6224,42.53767,-83.318728
6225,42.53767,-83.318728
6226,42.53767,-83.318728
6227,42.53767,-83.318728
6228,42.53767,-83.318728
6229,42.53767,-83.318728
6230,42.53767,-83.318728
6231,42.53767,-83.318728
6232,42.53767,-83.318728
6233,42.53767,-83.318728
6234,42.53767,-83.318728
6235,42.53767,-83.318728
6236,42.53767,-83.318728
6237,42.53767,-83.318728
6238,42.53767,-83.318728
6239,42.53767,-83.318728
6240,42.53767,-83.318728
6241,42.53767,-83.318728
6242,42.53767,-83.318728
6243,42.53767,-83.318728
6244,42.53767,-83.318728
6245,42.53767,-83.318728
6246,42.53767,-83.318728
6247,42.53767,-83.318728
6248,42.53767,-83.318728
6249,42.53767,-83.318728
6250,42.53767,-83.318728
6251,42.53767,-83.318728
6252,42.53767,-83.318728
6253,42.53763,-83.318724
6254,42.53763,-83.318724
6255,42.53763,-83.318724
6256,42.53763,-83.318724
6257,42.53763,-83.318724
6258,42.53763,-83.318724
6259,42.53763,-83.318724
6260,42.53763,-83.318724
6261,42.53763,-83.318724
6262,42.53763,-83.318724
6263,42.53763,-83.318724
6264,42.53763,-83.318724
6265,42.53763,-83.318724
6266,42.53763,-83.318724
6267,42.53763,-83.318724
6268,42.53763,-83.318724
6269,42.53763,-83.318724
6270,42.53763,-83.318724
6271,42.53763,-83.318724
6272,42.53763,-83.318724
6273,42.53763,-83.318724
6274,42.53763,-83.318724
6275,42.53763,-83.318724
6276,42.53763,-83.318724
6277,42.53763,-83.318724
6278,42.53763,-83.318724
6279,42.53763,-83.318724
6280,42.53763,-83.318724
6281,42.53763,-83.318724
6282,42.53763,-83.318724
6283,42.53763,-83.318724
6284,42.53763,-83.318724
6285,42.53763,-83.318724
6286,42.53763,-83.318724
6287,42.53759,-83.31872
6288,42.53759,-83.31872
6289,42.53759,-83.31872
6290,42.53759,-83.31872
6291,42.53759,-83.31872
6292,42.53759,-83.31872
6293,42.53759,-83.31872
6294,42.53759,-83.31872
6295,42.53759,-83.31872
6296,42.53759,-83.31872
6297,42.53759,-83.31872
6298,42.53759,-83.31872
6299,42.53759,-83.31872
6300,42.53759,-83.31872
6301,42.53759,-83.31872
6302,42.53759,-83.31872
6303,42.53759,-83.31872
6304,42.53759,-83.31872
6305,42.53759,-83.31872
6306,42.53759,-83.31872
6307,42.53759,-83.31872
6308,42.53759,-83.31872
6309,42.53759,-83.31872
6310,42.53759,-83.31872
6311,42.53759,-83.31872
6312,42.53759,-83.31872
6313,42.53759,-83.31872
6314,42.53759,-83.31872
6315,42.53759,-83.31872
6316,42.53759,-83.31872
6317,42.53759,-83.31872
6318,42.53759,-83.31872
6319,42.53759,-83.31872
6320,42.53759,-83.31872
6321,42.53759,-83.31872
6322,42.53759,-83.31872
6323,42.53759,-83.31872
6324,42.53759,-83.31872
6325,42.53759,-83.31872
6326,42.53759,-83.31872
6327,42.53759,-83.31872
6328,42.53759,-83.31872
6329,42.53759,-83.31872
6330,42.53759,-83.31872
6331,42.53756,-83.318716
6332,42.53756,-83.318716
6333,42.53756,-83.318716
6334,42.53756,-83.318716
6335,42.53756,-83.318716
6336,42.53756,-83.318716
6337,42.53756,-83.318716
6338,42.53756,-83.318716
6339,42.53756,-83.318716
6340,42.53756,-83.318716
6341,42.53756,-83.318716
6342,42.53756,-83.318716
6343,42.53756,-83.318716
6344,42.53756,-83.318716
6345,42.53756,-83.318716
6346,42.53756,-83.318716
6347,42.53756,-83.318716
6348,42.53756,-83.318716
6349,42.53756,-83.318716
6350,42.53756,-83.318716
6351,42.53756,-83.318716
6352,42.53756,-83.318716
6353,42.53756,-83.318716
6354,42.53756,-83.318716
6355,42.53756,-83.318716
6356,42.53756,-83.318716
6357,42.53756,-83.318716
6358,42.53756,-83.318716
6359,42.53756,-83.318716
6360,42.53756,-83.318716
6361,42.53756,-83.318716
6362,42.53756,-83.318716
6363,42.53756,-83.318716
6364,42.53756,-83.318716
6365,42.53756,-83.318716
6366,42.53756,-83.318716
6367,42.53756,-83.318716
6368,42.53753,-83.318711
6369,42.53753,-83.318711
6370,42.53753,-83.318711
6371,42.53753,-83.318711
6372,42.53753,-83.318711
6373,42.53753,-83.318711
6374,42.53753,-83.318711
6375,42.53753,-83.318711
6376,42.53753,-83.318711
6377,42.53753,-83.318711
6378,42.53753,-83.318711
6379,42.53753,-83.318711
6380,42.53753,-83.318711
6381,42.53753,-83.318711
6382,42.53753,-83.318711
6383,42.53753,-83.318711
6384,42.53753,-83.318711
6385,42.53753,-83.318711
6386,42.53753,-83.318711
6387,42.53753,-83.318711
6388,42.53753,-83.318711
6389,42.53753,-83.318711
6390,42.53753,-83.318711
6391,42.53753,-83.318711
6392,42.53753,-83.318711
6393,42.53753,-83.318711
6394,42.53753,-83.318711
6395,42.53753,-83.318711
6396,42.53753,-83.318711
6397,42.53753,-83.318711
6398,42.53753,-83.318711
6399,42.53753,-83.318711
6400,42.53753,-83.318711
6401,42.53753,-83.318711
6402,42.53753,-83.318711
6403,42.53753,-83.318711
6404,42.53753,-83.318711
6405,42.53753,-83.318711
6406,42.53753,-83.318711
6407,42.53753,-83.318711
6408,42.53753,-83.318711
6409,42.53753,-83.318711
6410,42.53753,-83.318711
6411,42.53751,-83.318706
6412,42.53751,-83.318706
6413,42.53751,-83.318706
6414,42.53751,-83.318706
6415,42.53751,-83.318706
6416,42.53751,-83.318706
6417,42.53751,-83.318706
6418,42.53751,-83.318706
6419,42.53751,-83.318706
6420,42.53751,-83.318706
6421,42.53751,-83.318706
6422,42.53751,-83.318706
6423,42.53751,-83.318706
6424,42.53751,-83.318706
6425,42.53751,-83.318706
6426,42.53751,-83.318706
6427,42.53751,-83.318706
6428,42.53751,-83.318706
6429,42.53751,-83.318706
6430,42.53751,-83.318706
6431,42.53751,-83.318706
6432,42.53751,-83.318706
6433,42.53751,-83.318706
6434,42.53751,-83.318706
6435,42.53751,-83.318706
6436,42.53751,-83.318706
6437,42.53751,-83.318706
6438,42.53751,-83.318706
6439,42.53751,-83.318706
6440,42.53751,-83.318706
6441,42.53751,-83.318706
6442,42.53751,-83.318706
6443,42.53751,-83.318706
6444,42.53751,-83.318706
6445,42.5375,-83.318701
6446,42.5375,-83.318701
6447,42.5375,-83.318701
6448,42.5375,-83.318701
6449,42.5375,-83.318701
6450,42.5375,-83.318701
6451,42.5375,-83.318701
6452,42.5375,-83.318701
6453,42.5375,-83.318701
6454,42.5375,-83.318701
6455,42.5375,-83.318701
6456,42.5375,-83.318701
6457,42.5375,-83.318701
6458,42.5375,-83.318701
6459,42.5375,-83.318701
6460,42.5375,-83.318701
6461,42.5375,-83.318701
6462,42.5375,-83.318701
6463,42.5375,-83.318701
6464,42.5375,-83.318701
6465,42.5375,-83.318701
6466,42.5375,-83.318701
6467,42.5375,-83.318701
6468,42.5375,-83.318701
6469,42.5375,-83.318701
6470,42.5375,-83.318701
6471,42.5375,-83.318701
6472,42.5375,-83.318701
6473,42.5375,-83.318701
6474,42.5375,-83.318701
6475,42.5375,-83.318701
6476,42.5375,-83.318701
6477,42.5375,-83.318701
6478,42.5375,-83.318701
6479,42.5375,-83.318701
6480,42.5375,-83.318701
6481,42.5375,-83.318701
6482,42.53749,-83.318695
6483,42.53749,-83.318695
6484,42.53749,-83.318695
6485,42.53749,-83.318695
6486,42.53749,-83.318695
6487,42.53749,-83.318695
6488,42.53749,-83.318695
6489,42.53749,-83.318695
6490,42.53749,-83.318695
6491,42.53749,-83.318695
6492,42.53749,-83.318695
6493,42.53749,-83.318695
6494,42.53749,-83.318695
6495,42.53749,-83.318695
6496,42.53749,-83.318695
6497,42.53749,-83.318695
6498,42.53749,-83.318695
6499,42.53749,-83.318695
6500,42.53749,-83.318695
6501,42.53749,-83.318695
6502,42.53749,-83.318695
6503,42.53749,-83.318695
6504,42.53749,-83.318695
6505,42.53749,-83.318695
6506,42.53749,-83.318695
6507,42.53749,-83.318695
6508,42.53749,-83.318695
6509,42.53749,-83.318695
6510,42.53749,-83.318695
6511,42.53749,-83.318695
6512,42.53749,-83.318695
6513,42.53749,-83.318695
6514,42.53749,-83.318695
6515,42.53749,-83.318695
6516,42.53749,-83.318695
6517,42.53749,-83.318695
6518,42.53749,-83.318695
6519,42.53749,-83.318695
6520,42.53749,-83.318695
6521,42.53749,-83.318695
6522,42.53749,-83.318695
6523,42.53749,-83.318695
6524,42.53749,-83.318695
6525,42.53748,-83.318689
6526,42.53748,-83.318689
6527,42.53748,-83.318689
6528,42.53748,-83.318689
6529,42.53748,-83.318689
6530,42.53748,-83.318689
6531,42.53748,-83.318689
6532,42.53748,-83.318689
6533,42.53748,-83.318689
6534,42.53748,-83.318689
6535,42.53748,-83.318689
6536,42.53748,-83.318689
6537,42.53748,-83.318689
6538,42.53748,-83.318689
6539,42.53748,-83.318689
6540,42.53748,-83.318689
6541,42.53748,-83.318689
6542,42.53748,-83.318689
6543,42.53748,-83.318689
6544,42.53748,-83.318689
6545,42.53748,-83.318689
6546,42.53748,-83.318689
6547,42.53748,-83.318689
6548,42.53748,-83.318689
6549,42.53748,-83.318689
6550,42.53748,-83.318689
6551,42.53748,-83.318689
6552,42.53748,-83.318689
6553,42.53748,-83.318689
6554,42.53748,-83.318689
6555,42.53748,-83.318689
6556,42.53748,-83.318689
6557,42.53748,-83.318689
6558,42.53748,-83.318689
6559,42.53748,-83.318683
6560,42.53748,-83.318683
6561,42.53748,-83.318683
6562,42.53748,-83.318683
6563,42.53748,-83.318683
6564,42.53748,-83.318683
6565,42.53748,-83.318683
6566,42.53748,-83.318683
6567,42.53748,-83.318683
6568,42.53748,-83.318683
6569,42.53748,-83.318683
6570,42.53748,-83.318683
6571,42.53748,-83.318683
6572,42.53748,-83.318683
6573,42.53748,-83.318683
6574,42.53748,-83.318683
6575,42.53748,-83.318683
6576,42.53748,-83.318683
6577,42.53748,-83.318683
6578,42.53748,-83.318683
6579,42.53748,-83.318683
6580,42.53748,-83.318683
6581,42.53748,-83.318683
6582,42.53748,-83.318683
6583,42.53748,-83.318683
6584,42.53748,-83.318683
6585,42.53748,-83.318683
6586,42.53748,-83.318683
6587,42.53748,-83.318683
6588,42.53748,-83.318683
6589,42.53748,-83.318683
6590,42.53748,-83.318683
6591,42.53748,-83.318683
6592,42.53748,-83.318683
6593,42.53748,-83.318683
6594,42.53748,-83.318683
6595,42.53748,-83.318683
6596,42.53748,-83.318683
6597,42.53748,-83.318683
6598,42.53748,-83.318683
6599,42.53749,-83.318677
6600,42.53749,-83.318677
6601,42.53749,-83.318677
6602,42.53749,-83.318677
6603,42.53749,-83.318677
6604,42.53749,-83.318677
6605,42.53749,-83.318677
6606,42.53749,-83.318677
6607,42.53749,-83.318677
6608,42.53749,-83.318677
6609,42.53749,-83.318677
6610,42.53749,-83.318677
6611,42.53749,-83.318677
6612,42.53749,-83.318677
6613,42.53749,-83.318677
6614,42.53749,-83.318677
6615,42.53749,-83.318677
6616,42.53749,-83.318677
6617,42.53749,-83.318677
6618,42.53749,-83.318677
6619,42.53749,-83.318677
6620,42.53749,-83.318677
6621,42.53749,-83.318677
6622,42.53749,-83.318677
6623,42.53749,-83.318677
6624,42.53749,-83.318677
6625,42.53749,-83.318677
6626,42.53749,-83.318677
6627,42.53749,-83.318677
6628,42.53749,-83.318677
6629,42.53749,-83.318677
6630,42.53749,-83.318677
6631,42.53749,-83.318677
6632,42.53749,-83.318677
6633,42.53749,-83.318677
6634,42.53749,-83.318677
6635,42.53749,-83.318677
6636,42.53749,-83.318677
6637,42.53749,-83.318671
6638,42.53749,-83.318671
6639,42.53749,-83.318671
6640,42.53749,-83.318671
6641,42.53749,-83.318671
6642,42.53749,-83.318671
6643,42.53749,-83.318671
6644,42.53749,-83.318671
6645,42.53749,-83.318671
6646,42.53749,-83.318671
6647,42.53749,-83.318671
6648,42.53749,-83.318671
6649,42.53749,-83.318671
6650,42.53749,-83.318671
6651,42.53749,-83.318671
6652,42.53749,-83.318671
6653,42.53749,-83.318671
6654,42.53749,-83.318671
6655,42.53749,-83.318671
6656,42.53749,-83.318671
6657,42.53749,-83.318671
6658,42.53749,-83.318671
6659,42.53749,-83.318671
6660,42.53749,-83.318671
6661,42.53749,-83.318671
6662,42.53749,-83.318671
6663,42.53749,-83.318671
6664,42.53749,-83.318671
6665,42.53749,-83.318671
6666,42.53749,-83.318671
6667,42.53749,-83.318671
6668,42.53749,-83.318671
6669,42.53749,-83.318671
6670,42.53749,-83.318671
6671,42.53749,-83.318671
6672,42.5375,-83.318665
6673,42.5375,-83.318665
6674,42.5375,-83.318665
6675,42.5375,-83.318665
6676,42.5375,-83.318665
6677,42.5375,-83.318665
6678,42.5375,-83.318665
6679,42.5375,-83.318665
6680,42.5375,-83.318665
6681,42.5375,-83.318665
6682,42.5375,-83.318665
6683,42.5375,-83.318665
6684,42.5375,-83.318665
6685,42.5375,-83.318665
6686,42.5375,-83.318665
6687,42.5375,-83.318665
6688,42.5375,-83.318665
6689,42.5375,-83.318665
6690,42.5375,-83.318665
6691,42.5375,-83.318665
6692,42.5375,-83.318665
6693,42.5375,-83.318665
6694,42.5375,-83.318665
6695,42.5375,-83.318665
6696,42.5375,-83.318665
6697,42.5375,-83.318665
6698,42.5375,-83.318665
6699,42.5375,-83.318665
6700,42.5375,-83.318665
6701,42.5375,-83.318665
6702,42.5375,-83.318665
6703,42.5375,-83.318665
6704,42.5375,-83.318665
6705,42.5375,-83.318665
6706,42.5375,-83.318665
6707,42.5375,-83.318665
6708,42.5375,-83.318665
6709,42.5375,-83.318665
6710,42.5375,-83.318665
6711,42.5375,-83.318665
6712,42.5375,-83.318665
6713,42.5375,-83.318665
6714,42.5375,-83.318665
6715,42.5375,-83.318665
6716,42.5375,-83.318665
6717,42.5375,-83.318665
6718,42.53752,-83.318659
6719,42.53752,-83.318659
6720,42.53752,-83.318659
6721,42.53752,-83.318659
6722,42.53752,-83.318659
6723,42.53752,-83.318659
6724,42.53752,-83.318659
6725,42.53752,-83.318659
6726,42.53752,-83.318659
6727,42.53752,-83.318659
6728,42.53752,-83.318659
6729,42.53752,-83.318659
6730,42.53752,-83.318659
6731,42.53752,-83.318659
6732,42.53752,-83.318659
6733,42.53752,-83.318659
6734,42.53752,-83.318659
6735,42.53752,-83.318659
6736,42.53752,-83.318659
6737,42.53752,-83.318659
6738,42.53752,-83.318659
6739,42.53752,-83.318659
6740,42.53752,-83.318659
6741,42.53752,-83.318659
6742,42.53752,-83.318659
6743,42.53752,-83.318659
6744,42.53752,-83.318659
6745,42.53752,-83.318659
6746,42.53752,-83.318659
6747,42.53752,-83.318659
6748,42.53752,-83.318659
6749,42.53753,-83.318653
6750,42.53753,-83.318653
6751,42.53753,-83.318653
6752,42.53753,-83.318653
6753,42.53753,-83.318653
6754,42.53753,-83.318653
6755,42.53753,-83.318653
6756,42.53753,-83.318653
6757,42.53753,-83.318653
6758,42.53753,-83.318653
6759,42.53753,-83.318653
6760,42.53753,-83.318653
6761,42.53753,-83.318653
6762,42.53753,-83.318653
6763,42.53753,-83.318653
6764,42.53753,-83.318653
6765,42.53753,-83.318653
6766,42.53753,-83.318653
6767,42.53753,-83.318653
6768,42.53753,-83.318653
6769,42.53753,-83.318653
6770,42.53753,-83.318653
