timestamp,TimeUS,Lat,Lng,Alt,RelHomeAlt,RelOriginAlt
1655307634.53429818,250228290,42.544666299999996,-83.1932787,356.8899841308594,119.85829162597656,120.3482894897461
1655307634.57672310,250270715,42.5446631,-83.1932755,356.9100036621094,119.87020874023438,120.3602066040039
1655307634.61673999,250310732,42.544660199999996,-83.19327249999999,356.91998291015625,119.88032531738281,120.37032318115234
1655307634.62661910,250320611,42.544659499999995,-83.19327179999999,356.91998291015625,119.88282775878906,120.3728256225586
1655307634.65889406,250352886,42.544657199999996,-83.1932695,356.91998291015625,119.8899154663086,120.37991333007812
1655307634.70250106,250396493,42.544654,-83.19326629999999,356.92999267578125,119.8989486694336,120.38894653320312
1655307634.73063111,250424623,42.5446519,-83.1932642,356.94000244140625,119.90410614013672,120.39410400390625
1655307634.74329209,250437284,42.544650999999995,-83.1932633,356.94000244140625,119.90621185302734,120.39620971679688
1655307634.78478217,250478774,42.544647999999995,-83.19326029999999,356.9499816894531,119.91229248046875,120.40229034423828
1655307634.82466507,250518657,42.5446451,-83.1932574,356.9499816894531,119.9168930053711,120.40689086914062
1655307634.83228922,250526281,42.5446445,-83.1932569,356.9499816894531,119.91741943359375,120.40741729736328
1655307634.86767507,250561667,42.544641999999996,-83.19325429999999,356.9599914550781,119.92095947265625,120.41095733642578
1655307634.90686703,250600859,42.544639,-83.1932514,356.9599914550781,119.9236831665039,120.41368103027344
1655307634.93533421,250629326,42.5446369,-83.19324929999999,356.9599914550781,119.9249496459961,120.41494750976562
1655307634.94799399,250641986,42.544636,-83.1932484,356.9599914550781,119.92526245117188,120.4152603149414
1655307634.98980308,250683795,42.544633,-83.1932455,356.9599914550781,119.92632293701172,120.41632080078125
1655307635.03067303,250724665,42.54463,-83.19324259999999,356.9599914550781,119.92756652832031,120.41756439208984
1655307635.03779721,250731789,42.5446294,-83.193242,356.9599914550781,119.927734375,120.41773223876953
1655307635.07184601,250765838,42.5446269,-83.19323949999999,356.9599914550781,119.92868041992188,120.4186782836914
1655307635.11178398,250805776,42.544624,-83.1932367,356.9599914550781,119.92939758300781,120.41939544677734
1655307635.14026117,250834253,42.544621899999996,-83.1932346,356.9700012207031,119.9300308227539,120.42002868652344
1655307635.15284300,250846835,42.544621,-83.1932337,356.9700012207031,119.93049621582031,120.42049407958984
1655307635.19499111,250888983,42.5446179,-83.1932307,356.9700012207031,119.93236541748047,120.42236328125
1655307635.23479819,250928790,42.544615,-83.1932279,356.9700012207031,119.9344253540039,120.42442321777344
1655307635.24225020,250936242,42.5446144,-83.19322729999999,356.9700012207031,119.934814453125,120.42481231689453
1655307635.27630401,250970296,42.5446119,-83.19322489999999,356.9700012207031,119.93680572509766,120.42680358886719
1655307635.31607819,251010070,42.544609,-83.19322199999999,356.9700012207031,119.93848419189453,120.42848205566406
1655307635.34561110,251039603,42.5446068,-83.1932199,356.9700012207031,119.9391860961914,120.42918395996094
1655307635.35769200,251051684,42.544605999999995,-83.1932191,356.9700012207031,119.93952941894531,120.42952728271484
1655307635.39961910,251093611,42.5446029,-83.1932161,356.9700012207031,119.93975067138672,120.42974853515625
1655307635.43926120,251133253,42.544599999999996,-83.1932133,356.9700012207031,119.93903350830078,120.42903137207031
